Timestamp,Relative time (in days),T (°C),RH (%),CO2 (ppm),NO2 (ppb),O3 (ppb),NO (ppb),SO2 (ppb),CO (ppb),H2S (ppb),TVOC (µg/m3 eq.),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3)
2021-03-16T04:22:43.927582,0.796,18.30,38.96,536.47,18.18,31.19,3.46,0.78,182.44,0.20,25.43,1.89,2.46,2.76
2021-03-16T04:25:44.091421,0.798,18.30,38.96,545.69,16.49,32.02,3.02,0.80,184.28,0.20,25.43,2.04,2.57,2.76
2021-03-16T04:28:44.300291,0.800,18.40,39.17,544.67,15.65,29.63,3.36,0.81,184.49,0.21,25.43,2.20,3.37,6.21
2021-03-16T04:31:44.516624,0.802,18.30,38.96,531.35,14.38,32.78,2.92,0.82,183.95,0.20,25.43,1.89,2.46,3.19
2021-03-16T04:34:44.734205,0.804,18.40,38.86,543.64,11.84,33.83,3.36,0.85,183.09,0.20,25.43,2.04,2.80,3.19
2021-03-16T04:37:44.979535,0.806,18.40,39.17,544.67,16.49,30.52,3.21,0.76,185.89,0.20,25.43,2.04,2.69,4.05
2021-03-16T04:40:45.653841,0.808,18.30,39.28,540.57,20.72,29.01,3.21,0.74,182.55,0.19,25.43,2.04,2.80,4.59
2021-03-16T04:43:45.852560,0.810,18.40,38.86,539.54,16.49,31.65,3.21,0.82,183.31,0.19,25.43,3.25,4.86,8.58
2021-03-16T04:46:46.050333,0.812,18.40,39.07,548.76,13.11,32.18,3.11,0.86,184.28,0.19,25.43,10.47,21.41,34.89
2021-03-16T04:49:46.268419,0.815,18.50,38.86,545.69,12.26,32.41,3.16,0.82,181.90,0.19,25.43,3.55,5.65,7.72
2021-03-16T04:52:46.502251,0.817,18.50,38.96,542.62,13.11,34.43,3.07,0.85,183.52,0.20,25.43,2.20,3.37,4.16
2021-03-16T04:55:46.719367,0.819,18.50,38.75,559.01,12.69,34.35,3.36,0.86,182.23,0.19,25.43,2.20,2.92,3.51
2021-03-16T04:58:46.928655,0.821,18.50,38.65,549.79,13.96,28.58,3.26,0.79,184.82,0.18,25.43,2.04,2.69,3.08
2021-03-16T05:01:47.151377,0.823,18.50,39.07,539.54,16.92,29.47,3.21,0.77,183.31,0.19,25.43,2.04,2.69,3.08
2021-03-16T05:04:47.373594,0.825,18.50,38.75,553.88,15.22,30.30,3.55,0.78,183.41,0.18,25.43,2.04,3.03,3.51
2021-03-16T05:07:47.580683,0.827,18.61,38.86,545.69,15.65,31.12,3.36,0.80,182.33,0.18,25.43,1.89,2.46,2.87
2021-03-16T05:10:47.801688,0.829,18.61,38.65,541.59,13.53,34.13,3.36,0.81,182.12,0.18,25.43,2.04,2.57,2.87
2021-03-16T05:13:48.028898,0.831,18.61,38.75,552.86,16.07,28.58,3.75,0.78,184.17,0.18,25.43,2.20,2.80,3.41
2021-03-16T05:16:48.271919,0.833,18.61,38.75,549.79,14.80,31.73,2.63,0.80,182.98,0.18,25.43,1.89,2.46,2.76
2021-03-16T05:19:48.492971,0.835,18.61,38.75,542.62,15.65,27.75,3.41,0.79,184.71,0.18,25.43,1.89,2.34,3.41
2021-03-16T05:22:48.714458,0.837,18.71,38.96,554.91,15.22,31.05,3.21,0.80,183.41,0.18,25.43,2.04,2.80,3.08
2021-03-16T05:25:48.895890,0.840,18.71,39.07,545.69,12.26,34.28,3.80,0.85,183.84,0.19,25.43,2.04,2.46,2.76
2021-03-16T05:28:49.075577,0.842,18.71,38.96,543.64,12.26,33.16,3.31,0.85,183.09,0.19,25.43,2.04,2.80,4.27
2021-03-16T05:31:49.256092,0.844,18.71,38.86,545.69,12.26,33.53,3.11,0.82,183.09,0.19,25.43,1.59,2.12,2.43
2021-03-16T05:34:49.438389,0.846,18.81,38.75,550.81,11.84,36.08,3.75,0.80,185.14,0.18,25.43,1.59,1.89,3.84
2021-03-16T05:37:49.620729,0.848,18.71,38.75,546.71,11.00,36.68,3.31,0.87,184.28,0.18,25.43,1.74,2.00,2.22
2021-03-16T05:40:49.801180,0.850,18.71,38.65,539.54,12.26,32.78,3.31,0.85,183.41,0.18,12.54,1.59,1.89,2.11
2021-03-16T05:43:49.983589,0.852,18.71,38.75,547.74,10.15,36.54,3.55,0.85,183.95,0.19,25.43,1.59,2.23,2.76
2021-03-16T05:46:50.211990,0.854,18.81,38.44,547.74,11.00,34.06,3.31,0.86,183.52,0.17,12.54,1.74,2.12,2.43
2021-03-16T05:49:50.434609,0.856,18.71,38.34,550.81,11.00,32.56,3.50,0.81,183.09,0.17,12.54,1.74,2.12,2.76
2021-03-16T05:52:50.664681,0.858,18.81,38.44,535.45,11.42,32.26,3.75,0.84,182.12,0.17,25.43,1.74,2.23,2.54
2021-03-16T05:55:50.880027,0.860,18.81,38.34,538.52,12.26,33.53,3.16,0.80,183.84,0.17,12.54,1.59,2.00,2.43
2021-03-16T05:58:51.081664,0.862,18.81,38.34,540.57,17.76,30.37,3.31,0.71,184.28,0.16,12.54,1.59,1.89,2.33
2021-03-16T06:01:51.281084,0.865,18.81,38.34,544.67,13.53,34.13,3.31,0.87,182.66,0.16,12.54,1.59,1.89,2.33
2021-03-16T06:04:51.478314,0.867,18.81,38.65,544.67,13.11,34.05,3.41,0.79,184.71,0.18,25.43,1.59,1.77,2.00
2021-03-16T06:07:51.683946,0.869,18.71,38.55,543.64,11.42,35.63,3.60,0.77,182.55,0.17,25.43,1.44,1.55,1.68
2021-03-16T06:10:51.870490,0.871,18.81,38.86,540.57,11.84,32.34,3.26,0.87,184.38,0.18,12.54,1.59,1.89,2.33
2021-03-16T06:13:52.067992,0.873,18.81,39.17,535.45,11.00,34.44,3.31,0.86,185.35,0.19,25.43,1.59,1.89,2.22
2021-03-16T06:16:52.269975,0.875,18.71,39.07,552.86,9.30,36.76,3.41,0.88,185.35,0.19,25.43,1.44,2.23,4.48
2021-03-16T06:19:52.503208,0.877,18.81,38.96,545.69,11.84,31.59,3.26,0.84,185.35,0.18,25.43,1.44,1.89,2.22
2021-03-16T06:22:52.744562,0.879,18.81,38.86,540.57,15.65,27.75,3.36,0.81,185.57,0.18,25.43,1.59,1.89,2.22
2021-03-16T06:25:52.960090,0.881,18.71,39.07,544.67,11.84,38.70,2.92,0.85,184.38,0.18,25.43,1.44,1.77,2.11
2021-03-16T06:28:53.160255,0.883,18.71,38.65,528.28,9.73,35.34,3.41,0.86,184.49,0.18,25.43,1.59,2.23,2.97
2021-03-16T06:31:53.362596,0.885,18.71,38.96,545.69,24.95,31.24,6.52,0.63,192.47,0.19,25.43,3.70,4.74,5.13
2021-03-16T06:34:53.559502,0.887,18.81,39.17,549.79,23.68,29.15,3.80,0.70,188.05,0.18,25.43,11.07,21.75,41.68
2021-03-16T06:37:53.766209,0.890,18.71,39.07,538.52,18.18,30.07,3.60,0.84,185.57,0.19,25.43,3.85,5.88,8.90
2021-03-16T06:40:53.986124,0.892,18.71,38.96,549.79,17.76,32.24,3.65,0.78,186.33,0.19,25.43,2.50,3.60,8.04
2021-03-16T06:43:54.185504,0.894,18.71,38.75,546.71,20.72,34.25,4.38,0.66,184.06,0.17,12.54,2.20,2.92,5.13
2021-03-16T06:46:54.373316,0.896,18.71,38.96,535.45,19.88,31.86,3.41,0.73,184.82,0.18,12.54,2.20,2.69,2.97
2021-03-16T06:49:54.574055,0.898,18.81,39.28,542.62,18.18,31.94,2.97,0.78,185.14,0.19,25.43,2.20,3.14,3.62
2021-03-16T06:52:54.815318,0.900,18.71,39.07,540.57,14.38,33.53,3.07,0.84,187.84,0.19,25.43,2.04,3.03,3.51
2021-03-16T06:55:55.031549,0.902,18.71,39.49,540.57,13.53,36.37,2.77,0.81,185.14,0.19,25.43,2.50,3.71,4.59
2021-03-16T06:58:55.231535,0.904,18.71,39.38,537.50,12.26,37.65,2.92,0.85,185.03,0.19,25.43,2.65,3.71,4.27
2021-03-16T07:01:55.456878,0.906,18.71,39.49,543.64,13.11,31.81,3.16,0.88,188.48,0.20,25.43,2.80,3.60,3.94
2021-03-16T07:04:55.662742,0.908,18.81,39.49,547.74,11.84,37.20,2.87,0.88,187.84,0.20,25.43,2.80,3.60,4.27
2021-03-16T07:07:55.891208,0.910,18.81,39.80,548.76,15.65,31.50,2.97,0.82,186.97,0.21,25.43,2.65,3.83,6.21
2021-03-16T07:10:56.124195,0.912,18.71,39.59,539.54,13.11,31.06,2.92,0.82,192.04,0.20,25.43,2.20,2.92,5.13
2021-03-16T07:13:56.328847,0.915,18.71,39.38,537.50,13.96,31.58,2.92,0.82,189.88,0.19,25.43,2.35,3.03,3.30
2021-03-16T07:16:56.544155,0.917,18.71,39.17,541.59,19.88,29.24,3.65,0.77,191.07,0.18,25.43,2.35,3.37,3.84
2021-03-16T07:19:56.757139,0.919,18.71,38.55,542.62,12.26,30.54,3.41,0.88,190.32,0.17,25.43,2.04,2.69,3.08
2021-03-16T07:22:56.970412,0.921,18.71,38.02,546.71,11.00,32.19,3.02,0.82,188.48,0.16,25.43,2.04,3.14,3.51
2021-03-16T07:25:57.170853,0.923,18.81,38.34,541.59,12.26,32.78,3.26,0.77,189.13,0.15,12.54,2.04,2.92,3.19
2021-03-16T07:28:57.385627,0.925,18.71,38.13,545.69,10.57,33.99,3.02,0.86,186.33,0.16,12.54,2.04,2.69,3.08
2021-03-16T07:31:57.583211,0.927,18.81,38.02,542.62,10.57,33.99,2.92,0.79,186.86,0.16,12.54,2.20,3.94,10.63
2021-03-16T07:34:57.794970,0.929,18.81,38.02,541.59,11.00,34.44,3.26,0.82,185.35,0.16,12.54,2.04,2.92,3.30
2021-03-16T07:37:58.001876,0.931,18.71,38.86,547.74,11.42,34.13,3.02,0.84,187.30,0.16,12.54,2.50,4.51,11.06
2021-03-16T07:40:58.205332,0.933,18.71,38.13,546.71,10.57,33.99,3.16,0.84,185.57,0.16,12.54,2.20,3.37,4.38
2021-03-16T07:43:58.404251,0.935,18.71,37.61,539.54,8.46,37.37,3.46,0.85,186.43,0.15,-0.34,1.89,3.14,3.73
2021-03-16T07:46:58.607125,0.937,18.71,37.19,540.57,8.46,36.24,3.70,0.78,185.14,0.14,-0.34,2.20,2.92,3.19
2021-03-16T07:49:58.806100,0.940,18.71,36.98,537.50,7.19,38.27,3.41,0.87,184.28,0.13,-13.22,2.20,3.37,4.27
2021-03-16T07:52:59.026452,0.942,18.71,36.98,544.67,10.57,31.74,3.80,0.73,183.20,0.13,-0.34,2.35,3.14,3.84
2021-03-16T07:55:59.244332,0.944,18.71,37.19,536.47,13.96,30.46,3.31,0.77,185.68,0.14,-0.34,2.65,3.94,4.70
2021-03-16T07:58:59.454342,0.946,18.71,37.61,546.71,11.84,35.33,3.41,0.81,183.09,0.15,12.54,2.95,4.28,4.81
2021-03-16T08:01:59.661504,0.948,18.71,37.92,542.62,11.42,38.25,3.21,0.81,185.14,0.15,12.54,2.65,3.37,3.73
2021-03-16T08:04:59.774293,0.950,18.71,37.92,540.57,11.84,33.83,3.31,0.83,185.46,0.16,12.54,2.80,3.83,5.02
2021-03-16T08:07:59.890490,0.952,18.71,36.77,537.50,7.19,35.27,3.70,0.84,186.43,0.13,-0.34,1.74,2.57,3.62
2021-03-16T08:11:00.070510,0.954,18.71,37.19,545.69,10.57,33.99,3.21,0.82,185.35,0.13,-13.22,2.50,3.49,3.73
2021-03-16T08:14:00.296190,0.956,18.71,36.98,539.54,9.30,35.27,3.60,0.80,187.84,0.14,-0.34,2.95,4.06,4.48
2021-03-16T08:17:00.512856,0.958,18.61,37.40,539.54,11.00,32.19,3.41,0.77,187.30,0.14,-13.22,4.30,6.80,8.15
2021-03-16T08:20:00.711306,0.960,18.71,37.71,545.69,11.00,32.19,3.11,0.85,186.65,0.15,-0.34,12.88,24.38,49.77
2021-03-16T08:23:00.911895,0.962,18.71,37.92,538.52,10.57,35.49,3.02,0.81,183.84,0.15,12.54,4.45,7.14,8.47
2021-03-16T08:26:01.109855,0.965,18.71,37.71,544.67,11.84,32.34,3.11,0.81,185.89,0.15,12.54,3.10,4.28,4.81
2021-03-16T08:29:01.322255,0.967,18.71,37.61,540.57,11.84,34.58,3.31,0.80,185.68,0.15,12.54,2.65,3.94,4.48
2021-03-16T08:32:01.510532,0.969,18.71,38.02,532.37,10.57,36.23,3.55,0.82,188.05,0.16,12.54,2.65,3.49,3.84
2021-03-16T08:35:01.718877,0.971,18.71,39.17,538.52,12.26,35.03,2.82,0.83,188.59,0.19,12.54,1.89,2.46,2.76
2021-03-16T08:38:01.930098,0.973,18.61,39.38,527.25,12.26,35.78,2.92,0.82,191.29,0.20,38.31,2.50,3.60,3.94
2021-03-16T08:41:02.137068,0.975,18.71,39.49,557.98,13.53,32.26,2.73,0.78,192.04,0.20,25.43,2.50,4.06,5.02
2021-03-16T08:44:02.303445,0.977,18.71,39.17,546.71,11.00,36.68,2.68,0.82,195.71,0.20,25.43,2.35,4.51,5.67
2021-03-16T08:47:02.520297,0.979,18.71,38.96,543.64,11.84,32.71,2.92,0.82,193.98,0.18,25.43,2.20,3.14,3.51
2021-03-16T08:50:02.720758,0.981,18.71,38.55,544.67,11.42,33.39,3.26,0.80,192.04,0.17,25.43,1.89,2.34,2.54
2021-03-16T08:53:02.850523,0.983,18.81,38.65,544.67,13.96,33.08,3.02,0.76,194.52,0.18,25.43,2.20,2.34,2.65
2021-03-16T08:56:03.071361,0.985,18.81,38.86,545.69,14.38,38.02,2.63,0.75,192.04,0.18,25.43,2.80,3.94,4.59
2021-03-16T08:59:03.270894,0.987,18.81,39.07,540.57,14.38,32.40,2.87,0.73,193.34,0.19,25.43,3.25,4.97,5.99
2021-03-16T09:02:03.420503,0.990,18.81,38.65,547.74,11.42,34.51,2.92,0.82,194.52,0.18,25.43,3.25,4.51,5.02
2021-03-16T09:05:03.622816,0.992,18.81,38.65,540.57,10.57,37.73,3.07,0.77,191.61,0.17,25.43,2.95,4.28,4.81
2021-03-16T09:08:03.827244,0.994,18.81,38.44,543.64,12.26,33.53,3.02,0.81,191.83,0.18,25.43,2.20,2.80,7.07
2021-03-16T09:11:04.027606,0.996,18.81,38.23,551.84,8.88,37.44,3.50,0.83,193.23,0.17,25.43,1.74,2.34,6.96
2021-03-16T09:14:04.224036,0.998,18.81,38.34,545.69,10.15,34.66,2.77,0.77,192.90,0.17,25.43,2.65,3.94,4.59
2021-03-16T09:17:04.428813,1.000,18.71,38.34,545.69,11.42,35.26,3.11,0.77,193.66,0.17,12.54,2.80,3.94,4.38
2021-03-16T09:20:04.632401,1.002,18.81,37.92,543.64,11.42,33.76,3.07,0.78,192.69,0.16,12.54,2.80,4.06,4.48
2021-03-16T09:23:04.833624,1.004,18.71,37.29,544.67,8.46,35.12,3.26,0.79,191.72,0.13,12.54,2.65,3.94,4.48
2021-03-16T09:26:05.050638,1.006,18.61,38.02,543.64,11.84,33.83,2.87,0.77,191.29,0.16,-0.34,2.20,3.14,3.51
2021-03-16T09:29:05.267516,1.008,18.71,38.13,553.88,10.15,35.41,2.92,0.77,192.26,0.15,25.43,1.44,1.55,1.68
2021-03-16T09:32:05.468514,1.010,18.71,37.50,544.67,9.30,36.01,3.16,0.80,189.88,0.15,12.54,2.50,3.49,4.05
2021-03-16T09:35:05.680160,1.013,18.71,37.40,545.69,11.84,35.33,3.36,0.78,189.45,0.13,12.54,2.35,3.26,6.64
2021-03-16T09:38:05.873031,1.015,18.71,37.71,534.42,11.42,37.13,2.77,0.81,191.18,0.15,12.54,2.20,3.03,3.41
2021-03-16T09:41:05.990508,1.017,18.71,38.02,551.84,9.73,36.46,2.82,0.83,191.29,0.16,12.54,1.74,2.12,2.43
2021-03-16T09:44:06.140486,1.019,18.71,38.34,533.40,11.00,35.93,3.26,0.84,192.15,0.17,12.54,2.65,4.40,5.35
2021-03-16T09:47:06.361076,1.021,18.71,38.34,533.40,11.42,34.13,3.31,0.80,191.72,0.16,12.54,3.10,4.40,5.24
2021-03-16T09:50:06.564880,1.023,18.71,38.65,541.59,11.00,38.55,3.11,0.82,190.42,0.17,12.54,2.80,3.60,4.70
2021-03-16T09:53:06.710381,1.025,18.71,38.65,536.47,12.69,33.61,2.87,0.78,192.26,0.18,25.43,2.65,3.37,4.48
2021-03-16T09:56:06.955145,1.027,18.71,38.65,540.57,12.26,31.66,2.92,0.79,195.28,0.18,25.43,2.65,3.60,3.94
2021-03-16T09:59:07.173739,1.029,18.71,38.86,531.35,16.49,33.89,3.02,0.74,193.77,0.18,25.43,5.66,8.85,16.56
2021-03-16T10:02:07.374442,1.031,18.71,39.28,539.54,19.88,29.99,2.77,0.74,196.03,0.19,38.31,7.46,14.22,24.00
2021-03-16T10:05:07.616224,1.033,18.71,39.49,544.67,13.11,35.18,2.77,0.78,197.54,0.20,38.31,5.66,9.99,15.05
2021-03-16T10:08:07.829429,1.035,18.71,39.69,543.64,12.69,35.85,2.48,0.78,198.62,0.20,51.19,3.25,4.74,5.45
2021-03-16T10:11:08.033832,1.038,18.61,39.80,543.64,13.53,33.38,3.02,0.81,201.21,0.20,51.19,2.80,3.71,7.83
2021-03-16T10:14:08.231302,1.040,18.71,39.69,552.86,20.72,28.63,2.97,0.72,203.26,0.19,51.19,2.95,4.06,4.38
2021-03-16T10:17:08.429975,1.042,18.71,39.69,549.79,24.10,29.97,2.97,0.63,202.18,0.19,64.07,3.10,4.17,5.99
2021-03-16T10:20:08.655228,1.044,18.71,39.69,542.62,16.49,32.39,2.53,0.77,201.96,0.20,64.07,3.10,4.74,5.56
2021-03-16T10:23:08.892206,1.046,18.71,39.69,540.57,13.96,34.57,2.58,0.74,204.34,0.20,76.95,3.10,4.40,4.91
2021-03-16T10:26:09.094133,1.048,18.71,39.80,546.71,15.65,31.87,2.53,0.74,204.12,0.20,64.07,2.95,3.49,3.73
2021-03-16T10:29:09.313955,1.050,18.71,39.59,561.05,15.22,33.30,2.43,0.79,205.52,0.20,64.07,3.10,4.17,4.59
2021-03-16T10:32:09.532630,1.052,18.81,39.90,543.64,16.49,29.40,2.92,0.78,206.39,0.20,64.07,3.40,5.43,17.42
2021-03-16T10:35:09.750066,1.054,18.81,39.80,549.79,14.38,33.53,2.87,0.81,207.47,0.20,64.07,3.40,4.28,4.70
2021-03-16T10:38:09.965270,1.056,18.71,40.11,547.74,15.22,34.05,2.43,0.85,208.00,0.20,64.07,3.85,4.74,4.91
2021-03-16T10:41:10.115577,1.058,18.81,40.22,544.67,15.22,32.55,2.43,0.77,209.08,0.21,76.95,3.25,4.17,4.48
2021-03-16T10:44:10.359409,1.060,18.81,40.01,553.88,13.53,33.75,2.63,0.87,209.41,0.20,64.07,2.35,3.26,3.73
2021-03-16T10:47:10.578236,1.063,18.81,40.11,542.62,16.92,33.97,2.82,0.76,211.67,0.20,64.07,1.89,2.23,2.76
2021-03-16T10:50:10.786242,1.065,18.91,39.69,553.88,14.80,32.10,2.82,0.81,209.51,0.19,51.19,1.44,1.55,2.54
2021-03-16T10:53:10.990431,1.067,18.91,39.69,547.74,15.22,35.17,3.11,0.74,210.16,0.19,51.19,2.50,3.37,4.70
2021-03-16T10:56:11.173131,1.069,18.91,39.90,561.05,21.14,30.95,3.11,0.68,208.98,0.20,51.19,2.65,3.60,4.05
2021-03-16T10:59:11.391540,1.071,18.91,40.01,542.62,16.49,33.52,2.43,0.78,208.33,0.20,51.19,3.40,4.74,5.45
2021-03-16T11:02:11.591549,1.073,18.91,40.43,548.76,16.49,34.64,2.29,0.82,208.22,0.21,51.19,3.10,4.51,4.91
2021-03-16T11:05:11.803994,1.075,18.91,40.53,541.59,15.22,34.05,2.48,0.74,207.79,0.21,51.19,2.80,4.28,5.02
2021-03-16T11:08:12.021999,1.077,19.01,40.74,547.74,15.65,37.49,2.48,0.79,208.44,0.22,51.19,3.10,4.51,5.02
2021-03-16T11:11:12.271101,1.079,18.91,40.53,542.62,13.96,36.07,2.48,0.85,207.79,0.21,51.19,2.65,3.60,4.27
2021-03-16T11:14:12.509045,1.081,18.91,40.43,540.57,13.53,36.37,2.24,0.79,207.36,0.21,51.19,2.80,3.83,4.48
2021-03-16T11:17:12.739224,1.083,18.91,40.22,543.64,13.53,35.62,2.73,0.84,208.44,0.19,51.19,1.89,2.57,2.87
2021-03-16T11:20:12.979649,1.085,18.91,40.63,541.59,16.49,30.90,2.87,0.77,209.95,0.21,51.19,1.74,2.00,2.22
2021-03-16T11:23:13.194168,1.088,18.81,41.16,542.62,16.92,34.34,2.43,0.80,209.95,0.22,51.19,3.40,4.17,4.59
2021-03-16T11:26:13.419799,1.090,18.81,41.26,550.81,16.07,32.70,2.87,0.77,209.08,0.23,76.95,3.40,4.86,5.35
2021-03-16T11:29:13.645173,1.092,18.81,41.47,551.84,15.22,35.17,2.43,0.80,210.27,0.24,76.95,3.10,4.74,5.67
2021-03-16T11:32:13.847521,1.094,18.91,41.57,549.79,14.80,34.72,2.48,0.82,210.70,0.24,76.95,3.25,4.74,5.13
2021-03-16T11:35:14.056263,1.096,18.91,41.26,541.59,14.38,31.65,2.43,0.84,211.13,0.21,76.95,2.95,4.06,4.38
2021-03-16T11:38:14.260311,1.098,18.91,41.57,555.93,13.96,34.20,2.43,0.84,211.78,0.22,76.95,2.80,3.94,4.48
2021-03-16T11:41:14.468177,1.100,18.91,41.68,553.88,14.38,32.03,2.48,0.80,210.92,0.23,76.95,2.80,4.06,4.38
2021-03-16T11:44:14.688373,1.102,18.91,41.47,550.81,13.11,35.93,2.38,0.82,211.89,0.23,64.07,4.15,6.57,10.31
2021-03-16T11:47:14.892330,1.104,18.91,41.57,546.71,14.38,33.15,2.58,0.81,215.66,0.23,64.07,3.70,4.74,5.02
2021-03-16T11:50:15.098480,1.106,18.91,41.68,547.74,13.53,31.13,2.38,0.84,216.63,0.22,76.95,6.71,11.25,23.78
2021-03-16T11:53:15.251141,1.108,18.91,41.78,553.88,13.96,33.83,2.53,0.80,215.56,0.22,64.07,3.70,4.97,5.35
2021-03-16T11:56:15.489378,1.110,18.91,41.78,550.81,12.69,37.35,2.24,0.87,215.34,0.23,76.95,2.95,3.83,4.05
2021-03-16T11:59:15.717257,1.113,19.01,41.89,556.96,13.53,35.62,2.34,0.81,216.63,0.23,76.95,3.40,3.94,4.38
2021-03-16T12:02:15.918337,1.115,18.91,41.78,532.37,15.22,29.18,2.14,0.80,219.76,0.23,76.95,2.50,2.69,2.87
2021-03-16T12:05:16.126028,1.117,19.11,41.57,545.69,14.38,33.90,2.53,0.80,215.66,0.22,64.07,2.35,3.03,3.30
2021-03-16T12:08:16.345844,1.119,19.11,41.26,543.64,15.22,35.17,2.73,0.77,214.48,0.22,64.07,3.10,4.28,4.91
2021-03-16T12:11:16.583642,1.121,19.11,40.95,540.57,16.49,32.02,2.63,0.77,215.77,0.20,51.19,3.40,4.28,4.59
2021-03-16T12:14:16.784314,1.123,19.11,40.95,543.64,14.38,33.90,2.63,0.77,213.51,0.20,51.19,3.25,4.63,5.13
2021-03-16T12:17:16.986846,1.125,19.11,41.05,540.57,16.07,31.95,2.53,0.80,211.89,0.21,51.19,3.40,4.86,5.56
2021-03-16T12:20:17.188183,1.127,19.11,41.16,545.69,16.07,33.07,2.43,0.81,212.10,0.21,51.19,3.70,4.86,6.53
2021-03-16T12:23:17.412067,1.129,18.91,41.68,537.50,20.72,26.01,3.41,0.73,216.74,0.22,64.07,3.55,4.17,4.48
2021-03-16T12:26:17.612279,1.131,19.01,42.20,548.76,27.06,25.24,3.02,0.69,216.85,0.22,76.95,4.00,5.08,6.42
2021-03-16T12:29:17.818103,1.133,19.01,42.41,545.69,21.57,28.41,2.43,0.77,214.69,0.22,76.95,3.55,4.63,5.02
2021-03-16T12:32:18.019263,1.135,19.01,42.10,554.91,19.03,29.46,2.58,0.80,214.37,0.23,76.95,3.70,4.97,5.45
2021-03-16T12:35:18.150532,1.138,19.01,42.20,550.81,19.03,31.34,2.38,0.76,215.45,0.23,76.95,3.40,4.51,4.91
2021-03-16T12:38:18.344210,1.140,19.01,42.41,550.81,19.88,29.24,2.48,0.77,216.42,0.24,76.95,3.25,4.17,6.21
2021-03-16T12:41:18.537851,1.142,19.11,42.51,550.81,20.72,29.76,2.77,0.73,217.71,0.23,76.95,3.25,4.51,11.81
2021-03-16T12:44:18.738723,1.144,19.01,42.62,545.69,19.03,28.72,2.14,0.79,219.44,0.23,76.95,2.95,3.83,4.70
2021-03-16T12:47:18.946211,1.146,19.01,42.41,538.52,19.45,32.16,2.43,0.77,218.14,0.23,76.95,2.95,3.37,3.62
2021-03-16T12:50:19.140546,1.148,19.11,42.41,543.64,21.57,28.03,2.38,0.73,217.71,0.22,64.07,3.25,4.06,4.70
2021-03-16T12:53:19.340333,1.150,19.01,42.62,542.62,22.41,32.67,2.92,0.72,224.72,0.22,76.95,3.55,4.63,4.91
2021-03-16T12:56:19.545472,1.152,19.11,42.62,538.52,21.99,28.11,2.68,0.71,217.60,0.22,76.95,3.70,4.74,5.13
2021-03-16T12:59:19.747007,1.154,19.11,42.72,541.59,25.37,26.82,2.48,0.69,218.25,0.22,76.95,4.00,4.97,5.24
2021-03-16T13:02:19.894820,1.156,19.11,42.93,541.59,23.68,28.77,2.48,0.72,221.38,0.23,76.95,2.95,3.26,3.51
2021-03-16T13:05:20.111590,1.158,19.11,43.24,544.67,20.72,28.26,2.24,0.80,221.81,0.24,76.95,3.25,3.60,4.81
2021-03-16T13:08:20.288192,1.160,19.11,43.35,547.74,20.30,29.31,2.48,0.75,222.46,0.24,89.84,3.10,3.94,4.38
2021-03-16T13:11:20.488207,1.163,19.11,43.45,550.81,21.57,28.03,2.14,0.74,222.13,0.25,89.84,3.25,4.17,5.02
2021-03-16T13:14:20.689482,1.165,19.11,43.35,553.88,21.57,29.53,2.29,0.75,221.81,0.24,89.84,2.65,3.37,4.81
2021-03-16T13:17:20.888829,1.167,19.11,43.35,540.57,19.88,29.24,2.14,0.81,222.03,0.23,76.95,2.20,2.34,2.54
2021-03-16T13:20:21.108274,1.169,19.01,43.45,543.64,19.45,31.41,2.48,0.74,222.57,0.24,89.84,3.40,4.28,5.24
2021-03-16T13:23:21.307119,1.171,19.01,43.56,548.76,16.49,33.14,1.85,0.80,219.44,0.23,89.84,4.00,5.31,5.56
2021-03-16T13:26:21.504576,1.173,19.01,43.56,540.57,20.30,25.19,2.14,0.79,222.13,0.23,102.72,3.70,5.08,5.56
2021-03-16T13:29:21.683015,1.175,19.01,43.56,537.50,20.30,26.69,2.14,0.76,222.24,0.23,89.84,2.80,3.37,6.53
2021-03-16T13:32:21.882251,1.177,19.01,43.45,539.54,18.61,33.51,2.24,0.80,220.09,0.23,89.84,2.65,3.49,4.38
2021-03-16T13:35:22.080854,1.179,19.01,43.66,542.62,17.34,33.29,2.48,0.80,219.44,0.23,76.95,4.60,6.23,12.57
2021-03-16T13:38:22.281498,1.181,19.01,43.98,539.54,20.72,26.01,2.04,0.76,224.29,0.24,89.84,9.72,15.81,29.60
2021-03-16T13:41:22.498428,1.183,19.01,44.18,550.81,21.99,28.48,2.14,0.78,232.49,0.25,102.72,5.20,6.80,10.52
2021-03-16T13:44:22.718121,1.185,19.11,44.39,556.96,22.41,27.43,1.90,0.80,233.68,0.26,102.72,3.85,4.28,5.02
2021-03-16T13:47:22.916902,1.188,19.11,44.50,554.91,21.99,28.85,2.04,0.80,233.68,0.26,89.84,3.40,3.94,4.59
2021-03-16T13:50:23.122463,1.190,19.01,44.71,559.01,19.45,30.29,1.85,0.85,232.81,0.26,102.72,3.55,3.94,4.38
2021-03-16T13:53:23.333255,1.192,19.11,44.71,567.20,21.57,28.41,1.95,0.86,233.46,0.25,102.72,3.40,4.06,5.02
2021-03-16T13:56:23.533745,1.194,19.11,44.81,560.03,21.14,28.33,2.43,0.77,233.89,0.26,102.72,3.55,4.17,4.81
